,time,x_mean,x_max,x_min,x_std,x_mean_PSD,x_max_PSD,x_PSD_above_20,x_weighted_mean,y_mean,y_max,y_min,y_std,y_mean_PSD,y_max_PSD,y_PSD_above_20,y_weighted_mean,z_mean,z_max,z_min,z_std,z_mean_PSD,z_max_PSD,z_PSD_above_20,z_weighted_mean,x_range,y_range,z_range
0,0,-0.0035131886969480227,5.065606034308299,-5.051200824962281,1.6087297550829847,10.017573377378415,90.2206855668512,39.0,116.35570942460991,-0.007759615304317103,8.038885158226815,-8.108452685688112,2.3519256689307935,21.443459933227587,334.6501145306429,71.0,216.48041909364235,-0.0010164864823123904,9.355903896230343,-9.79514515355683,2.830349903813436,31.037927829213988,277.32486285984703,91.0,329.33506271049356,10.11680685927058,16.147337843914926,19.151049049787172
1,10,-0.007267011344216499,5.07559925597706,-4.874517481748714,1.6857356301033737,11.13796509094101,113.39027162418876,39.0,129.32271308341802,-0.024801705753019928,8.170513876826657,-8.17847254967522,2.676460027268501,27.45118875611125,340.72617166072735,71.0,269.57119327369054,-0.01729085438532212,9.784691843502568,-9.575961327352566,3.31995435892131,42.44433071883932,452.0809347424195,104.0,456.5038726864251,9.950116737725775,16.348986426501877,19.360653170855134
2,20,0.000430573185726656,5.039856881975659,-5.076483471954322,1.7631556401911097,12.076731021537626,142.57500055091728,50.0,130.6802264270627,0.0007219034876702417,8.091616392125005,-8.024272993371758,2.456783983205558,23.80019886332523,347.26129225491184,62.0,211.42770143328565,-0.014798785553570226,9.635380091250898,-9.509411658472567,3.171801902794373,38.973784157557745,458.48348833892123,93.0,385.0219228204202,10.116340353929981,16.115889385496764,19.144791749723467
3,30,-0.0072447616748813,4.851888409622946,-5.093723473354721,1.7388033117552444,11.766342534332281,122.56812085597751,47.0,135.34579498474812,0.0016911664389050126,8.064131859164696,-8.101453995609981,2.729277941614587,29.402163551885284,516.4321969540615,79.0,290.15375812648443,-0.01256079151175013,9.721029155066633,-9.502729305622204,3.3351936869618686,43.728306024449644,783.3974998486086,109.0,444.43625644731037,9.945611882977667,16.165585854774676,19.223758460688835
4,40,-0.001183152216523455,5.009288339515621,-5.0823591353466435,1.799822595955617,12.330241981113666,173.43856924580246,52.0,132.8917821148622,-0.0022022018234318613,8.12914237226946,-8.104222707678208,2.706239249965065,28.221462938499524,402.2265695731133,86.0,296.6695369756833,0.012783267708367149,9.79930683638553,-9.770783930671305,3.295800628093984,42.05543558934902,517.9212232145986,103.0,449.77895192564444,10.091647474862263,16.233365079947667,19.570090767056833
5,50,0.0057266495762298775,4.948012869554646,-4.9361803310742784,1.4910680178659879,8.640074398771503,143.3141817085488,28.0,89.18311349118898,-0.010480445579081687,7.587375745873175,-7.910973313569312,2.2966625134504124,20.25369523214736,298.37349598554783,73.0,202.23850837859342,0.019860675518496886,9.463145758161053,-9.40420009161193,2.7479576956323273,28.885922120191225,274.5494331607093,74.0,293.6024510508243,9.884193200628925,15.498349059442488,18.86734584977298
6,60,-0.001602158144430424,5.019251154519034,-5.04551627469079,1.6071946008375415,9.872715701389437,73.97321833989594,21.0,126.27037300974537,-0.04335487588638812,8.029394500242692,-8.014583912125381,3.074927651689484,35.86396409047656,496.06343647896676,38.0,338.0338754147459,0.019745626068245307,9.790493125511675,-9.610904075190671,3.5707316720449382,48.63970179489413,1014.743338551155,44.0,465.73024380976807,10.064767429209823,16.043978412368073,19.40139720070235
